,Date_Fact,item_ID,Stock,Site,Cnt,Date_plan,SWAP,NS,difference
11245,2020-10-13,216.346.001843,СЗ,78_2537,3.0,2021-09-08,0.0,1.0,-330
11246,2020-10-13,216.346.001843,СЗ,78_2537,3.0,2021-09-25,0.0,1.0,-347
11247,2020-10-13,216.346.001835,СЗ,78_2537,6.0,2021-09-08,0.0,1.0,-330
11248,2020-10-13,216.346.001835,СЗ,78_2537,6.0,2021-09-25,0.0,1.0,-347
11249,2020-10-13,144.022.000693,СЗ,78_2537,1.0,2021-09-08,0.0,1.0,-330
11250,2020-10-13,144.022.000693,СЗ,78_2537,1.0,2021-09-25,0.0,1.0,-347
11251,2020-10-13,244.022.000013,СЗ,78_2537,2.0,2021-09-08,0.0,1.0,-330
11252,2020-10-13,244.022.000013,СЗ,78_2537,2.0,2021-09-25,0.0,1.0,-347
11253,2020-10-13,216.346.001837,СЗ,78_2537,3.0,2021-09-08,0.0,1.0,-330
11254,2020-10-13,216.346.001837,СЗ,78_2537,3.0,2021-09-25,0.0,1.0,-347
11255,2020-10-13,144.022.000613,СЗ,78_2537,3.0,2021-09-08,0.0,1.0,-330
11256,2020-10-13,144.022.000613,СЗ,78_2537,3.0,2021-09-25,0.0,1.0,-347
11257,2020-10-13,144.022.000662,СЗ,78_2537,1.0,2021-09-08,0.0,1.0,-330
11258,2020-10-13,144.022.000662,СЗ,78_2537,1.0,2021-09-25,0.0,1.0,-347
11259,2020-10-13,238.022.000037,СЗ,78_2537,120.0,2021-09-08,0.0,1.0,-330
11260,2020-10-13,238.022.000037,СЗ,78_2537,120.0,2021-09-25,0.0,1.0,-347
11261,2020-10-13,144.022.000709,СЗ,78_2537,1.0,2021-09-08,0.0,1.0,-330
11262,2020-10-13,144.022.000709,СЗ,78_2537,1.0,2021-09-25,0.0,1.0,-347
11263,2020-10-13,144.022.000785,СЗ,78_2537,1.0,2021-09-08,0.0,1.0,-330
11264,2020-10-13,144.022.000785,СЗ,78_2537,1.0,2021-09-25,0.0,1.0,-347
11265,2020-10-13,261.348.000063,СЗ,78_2537,2.0,2021-09-08,0.0,1.0,-330
11266,2020-10-13,261.348.000063,СЗ,78_2537,2.0,2021-09-25,0.0,1.0,-347
11267,2020-10-13,243.022.000206,СЗ,78_2537,3.0,2021-09-08,0.0,1.0,-330
11268,2020-10-13,243.022.000206,СЗ,78_2537,3.0,2021-09-25,0.0,1.0,-347
11269,2020-10-13,144.022.000725,СЗ,78_2537,6.0,2021-09-08,0.0,1.0,-330
11270,2020-10-13,144.022.000725,СЗ,78_2537,6.0,2021-09-25,0.0,1.0,-347
11271,2020-10-13,216.346.001834,СЗ,78_2537,40.0,2021-09-08,0.0,1.0,-330
11272,2020-10-13,216.346.001834,СЗ,78_2537,40.0,2021-09-25,0.0,1.0,-347
11273,2020-10-13,144.022.000726,СЗ,78_2537,6.0,2021-09-08,0.0,1.0,-330
11274,2020-10-13,144.022.000726,СЗ,78_2537,6.0,2021-09-25,0.0,1.0,-347
11275,2020-10-13,144.022.000710,СЗ,78_2537,7.0,2021-09-08,0.0,1.0,-330
11276,2020-10-13,144.022.000710,СЗ,78_2537,7.0,2021-09-25,0.0,1.0,-347
11277,2020-10-13,144.022.000667,СЗ,78_2537,1.0,2021-09-08,0.0,1.0,-330
11278,2020-10-13,144.022.000667,СЗ,78_2537,1.0,2021-09-25,0.0,1.0,-347
11279,2020-10-13,216.346.001838,СЗ,78_2537,24.0,2021-09-08,0.0,1.0,-330
11280,2020-10-13,216.346.001838,СЗ,78_2537,24.0,2021-09-25,0.0,1.0,-347
11281,2020-10-13,145.022.000027,СЗ,78_2537,3.0,2021-09-08,0.0,1.0,-330
11282,2020-10-13,145.022.000027,СЗ,78_2537,3.0,2021-09-25,0.0,1.0,-347
11283,2020-10-13,248.346.000193,СЗ,78_2537,4.0,2021-09-08,0.0,1.0,-330
11284,2020-10-13,248.346.000193,СЗ,78_2537,4.0,2021-09-25,0.0,1.0,-347
11285,2020-10-13,144.022.000712,СЗ,78_2537,4.0,2021-09-08,0.0,1.0,-330
11286,2020-10-13,144.022.000712,СЗ,78_2537,4.0,2021-09-25,0.0,1.0,-347
11287,2020-10-13,144.022.000729,СЗ,78_2537,1.0,2021-09-08,0.0,1.0,-330
11288,2020-10-13,144.022.000729,СЗ,78_2537,1.0,2021-09-25,0.0,1.0,-347
11289,2020-10-13,216.346.001844,СЗ,78_2537,3.0,2021-09-08,0.0,1.0,-330
11290,2020-10-13,216.346.001844,СЗ,78_2537,3.0,2021-09-25,0.0,1.0,-347
11291,2020-10-13,238.022.000026,СЗ,78_2537,6.0,2021-09-08,0.0,1.0,-330
11292,2020-10-13,238.022.000026,СЗ,78_2537,6.0,2021-09-25,0.0,1.0,-347
11293,2020-10-13,248.346.000192,СЗ,78_2537,4.0,2021-09-08,0.0,1.0,-330
11294,2020-10-13,248.346.000192,СЗ,78_2537,4.0,2021-09-25,0.0,1.0,-347
11295,2020-10-13,144.022.000722,СЗ,78_2537,2.0,2021-09-08,0.0,1.0,-330
11296,2020-10-13,144.022.000722,СЗ,78_2537,2.0,2021-09-25,0.0,1.0,-347
11297,2020-10-13,243.022.000208,СЗ,78_2537,3.0,2021-09-08,0.0,1.0,-330
11298,2020-10-13,243.022.000208,СЗ,78_2537,3.0,2021-09-25,0.0,1.0,-347
11299,2020-10-13,216.346.001836,СЗ,78_06196,1.0,2021-04-15,0.0,1.0,-184
11300,2020-10-13,216.346.001836,СЗ,78_06196,1.0,2021-09-03,0.0,1.0,-325
11301,2020-10-13,144.022.000712,СЗ,78_06196,3.0,2021-04-15,0.0,1.0,-184
11302,2020-10-13,144.022.000712,СЗ,78_06196,3.0,2021-09-03,0.0,1.0,-325
11303,2020-10-13,244.022.000013,СЗ,78_06196,2.0,2021-04-15,0.0,1.0,-184
11304,2020-10-13,244.022.000013,СЗ,78_06196,2.0,2021-09-03,0.0,1.0,-325
11305,2020-10-13,248.346.000160,СЗ,78_06196,20.0,2021-04-15,0.0,1.0,-184
11306,2020-10-13,248.346.000160,СЗ,78_06196,20.0,2021-09-03,0.0,1.0,-325
11307,2020-10-13,144.022.000668,СЗ,78_06196,3.0,2021-04-15,0.0,1.0,-184
11308,2020-10-13,144.022.000668,СЗ,78_06196,3.0,2021-09-03,0.0,1.0,-325
11309,2020-10-13,144.022.000667,СЗ,78_06196,1.0,2021-04-15,0.0,1.0,-184
11310,2020-10-13,144.022.000667,СЗ,78_06196,1.0,2021-09-03,0.0,1.0,-325
11311,2020-10-13,144.022.000613,СЗ,78_06196,3.0,2021-04-15,0.0,1.0,-184
11312,2020-10-13,144.022.000613,СЗ,78_06196,3.0,2021-09-03,0.0,1.0,-325
11313,2020-10-13,243.022.000206,СЗ,78_06196,3.0,2021-04-15,0.0,1.0,-184
11314,2020-10-13,243.022.000206,СЗ,78_06196,3.0,2021-09-03,0.0,1.0,-325
11315,2020-10-13,144.022.000662,СЗ,78_06196,1.0,2021-04-15,0.0,1.0,-184
11316,2020-10-13,144.022.000662,СЗ,78_06196,1.0,2021-09-03,0.0,1.0,-325
11317,2020-10-13,216.346.001838,СЗ,78_06196,60.0,2021-04-15,0.0,1.0,-184
11318,2020-10-13,216.346.001838,СЗ,78_06196,60.0,2021-09-03,0.0,1.0,-325
11319,2020-10-13,249.022.000543,СЗ,78_06196,1.0,2021-04-15,0.0,1.0,-184
11320,2020-10-13,249.022.000543,СЗ,78_06196,1.0,2021-09-03,0.0,1.0,-325
11321,2020-10-13,144.022.000661,СЗ,78_06196,1.0,2021-04-15,0.0,1.0,-184
11322,2020-10-13,144.022.000661,СЗ,78_06196,1.0,2021-09-03,0.0,1.0,-325
11323,2020-10-13,216.346.001843,СЗ,78_06196,3.0,2021-04-15,0.0,1.0,-184
11324,2020-10-13,216.346.001843,СЗ,78_06196,3.0,2021-09-03,0.0,1.0,-325
11325,2020-10-13,144.022.000694,СЗ,78_06196,1.0,2021-04-15,0.0,1.0,-184
11326,2020-10-13,144.022.000694,СЗ,78_06196,1.0,2021-09-03,0.0,1.0,-325
11327,2020-10-13,144.022.000728,СЗ,78_06196,1.0,2021-04-15,0.0,1.0,-184
11328,2020-10-13,144.022.000728,СЗ,78_06196,1.0,2021-09-03,0.0,1.0,-325
11329,2020-10-13,144.022.000660,СЗ,78_06196,1.0,2021-04-15,0.0,1.0,-184
11330,2020-10-13,144.022.000660,СЗ,78_06196,1.0,2021-09-03,0.0,1.0,-325
11331,2020-10-13,145.022.000036,СЗ,78_06196,3.0,2021-04-15,0.0,1.0,-184
11332,2020-10-13,145.022.000036,СЗ,78_06196,3.0,2021-09-03,0.0,1.0,-325
11333,2020-10-13,144.022.000711,СЗ,78_06196,3.0,2021-04-15,0.0,1.0,-184
11334,2020-10-13,144.022.000711,СЗ,78_06196,3.0,2021-09-03,0.0,1.0,-325
11335,2020-10-13,216.346.001839,СЗ,78_06196,500.0,2021-04-15,0.0,1.0,-184
11336,2020-10-13,216.346.001839,СЗ,78_06196,500.0,2021-09-03,0.0,1.0,-325
11337,2020-10-13,244.022.000025,СЗ,78_06196,9.0,2021-04-15,0.0,1.0,-184
11338,2020-10-13,244.022.000025,СЗ,78_06196,9.0,2021-09-03,0.0,1.0,-325
11339,2020-10-13,216.346.001835,СЗ,78_06196,9.0,2021-04-15,0.0,1.0,-184
11340,2020-10-13,216.346.001835,СЗ,78_06196,9.0,2021-09-03,0.0,1.0,-325
11341,2020-10-13,144.022.000709,СЗ,78_06196,1.0,2021-04-15,0.0,1.0,-184
11342,2020-10-13,144.022.000709,СЗ,78_06196,1.0,2021-09-03,0.0,1.0,-325
11343,2020-10-13,238.022.000024,СЗ,78_06196,30.0,2021-04-15,0.0,1.0,-184
11344,2020-10-13,238.022.000024,СЗ,78_06196,30.0,2021-09-03,0.0,1.0,-325
11345,2020-10-13,248.346.000191,СЗ,78_06196,630.0,2021-04-15,0.0,1.0,-184
11346,2020-10-13,248.346.000191,СЗ,78_06196,630.0,2021-09-03,0.0,1.0,-325
11347,2020-10-13,144.022.000725,СЗ,78_06196,12.0,2021-04-15,0.0,1.0,-184
11348,2020-10-13,144.022.000725,СЗ,78_06196,12.0,2021-09-03,0.0,1.0,-325
11349,2020-10-13,149.346.000283,СЗ,78_06196,1.0,2021-04-15,0.0,1.0,-184
11350,2020-10-13,149.346.000283,СЗ,78_06196,1.0,2021-09-03,0.0,1.0,-325
11351,2020-10-13,144.022.000726,СЗ,78_06196,6.0,2021-04-15,0.0,1.0,-184
11352,2020-10-13,144.022.000726,СЗ,78_06196,6.0,2021-09-03,0.0,1.0,-325
11353,2020-10-13,144.022.000673,СЗ,78_06196,3.0,2021-04-15,0.0,1.0,-184
11354,2020-10-13,144.022.000673,СЗ,78_06196,3.0,2021-09-03,0.0,1.0,-325
11355,2021-03-31,132.346.000713,СЗ,78_06196,12.0,2021-04-15,0.0,1.0,-15
11356,2021-03-31,132.346.000713,СЗ,78_06196,12.0,2021-09-03,0.0,1.0,-156
11357,2021-03-31,261.348.000064,СЗ,78_06196,2.0,2021-04-15,0.0,1.0,-15
11358,2021-03-31,261.348.000064,СЗ,78_06196,2.0,2021-09-03,0.0,1.0,-156
11359,2021-03-31,132.346.000709,СЗ,78_06196,12.0,2021-04-15,0.0,1.0,-15
11360,2021-03-31,132.346.000709,СЗ,78_06196,12.0,2021-09-03,0.0,1.0,-156
11361,2021-03-31,132.346.000740,СЗ,78_06196,12.0,2021-04-15,0.0,1.0,-15
11362,2021-03-31,132.346.000740,СЗ,78_06196,12.0,2021-09-03,0.0,1.0,-156
11363,2021-03-31,248.346.000191,СЗ,78_06196,210.0,2021-04-15,0.0,1.0,-15
11364,2021-03-31,248.346.000191,СЗ,78_06196,210.0,2021-09-03,0.0,1.0,-156
11365,2021-03-31,144.022.000811,СЗ,78_06196,3.0,2021-04-15,0.0,1.0,-15
11366,2021-03-31,144.022.000811,СЗ,78_06196,3.0,2021-09-03,0.0,1.0,-156
11367,2021-03-31,144.022.000986,СЗ,78_06196,1.0,2021-04-15,0.0,1.0,-15
11368,2021-03-31,144.022.000986,СЗ,78_06196,1.0,2021-09-03,0.0,1.0,-156
11369,2021-07-21,249.346.000048,СЗ,78_06196,1.0,2021-04-15,0.0,1.0,97
11370,2021-07-21,249.346.000048,СЗ,78_06196,1.0,2021-09-03,0.0,1.0,-44
11371,2020-10-13,144.020.001031,У,59_01757,1.0,2021-06-10,0.0,1.0,-240
11372,2020-10-13,144.020.001031,У,59_01757,1.0,2021-06-10,0.0,1.0,-240
11373,2020-10-13,144.020.001031,У,59_01757,1.0,2021-06-10,0.0,1.0,-240
11374,2020-10-13,244.022.000033,У,59_01757,1.0,2021-06-10,0.0,1.0,-240
11375,2020-10-13,244.022.000033,У,59_01757,1.0,2021-06-10,0.0,1.0,-240
11376,2020-10-13,244.022.000033,У,59_01757,1.0,2021-06-10,0.0,1.0,-240
11377,2020-10-13,277.346.000083,У,59_01757,1.0,2021-06-10,0.0,1.0,-240
11378,2020-10-13,277.346.000083,У,59_01757,1.0,2021-06-10,0.0,1.0,-240
11379,2020-10-13,277.346.000083,У,59_01757,1.0,2021-06-10,0.0,1.0,-240
11380,2020-10-13,244.022.000029,У,59_01757,2.0,2021-06-10,0.0,1.0,-240
11381,2020-10-13,244.022.000029,У,59_01757,2.0,2021-06-10,0.0,1.0,-240
11382,2020-10-13,244.022.000029,У,59_01757,2.0,2021-06-10,0.0,1.0,-240
11383,2020-10-13,151.346.001422,У,59_01757,3.0,2021-06-10,0.0,1.0,-240
11384,2020-10-13,151.346.001422,У,59_01757,3.0,2021-06-10,0.0,1.0,-240
11385,2020-10-13,151.346.001422,У,59_01757,3.0,2021-06-10,0.0,1.0,-240
11386,2020-10-13,243.346.001227,У,59_01757,3.0,2021-06-10,0.0,1.0,-240
11387,2020-10-13,243.346.001227,У,59_01757,3.0,2021-06-10,0.0,1.0,-240
11388,2020-10-13,243.346.001227,У,59_01757,3.0,2021-06-10,0.0,1.0,-240
11389,2020-10-13,143.020.001671,У,59_01757,1.0,2021-06-10,0.0,1.0,-240
11390,2020-10-13,143.020.001671,У,59_01757,1.0,2021-06-10,0.0,1.0,-240
11391,2020-10-13,143.020.001671,У,59_01757,1.0,2021-06-10,0.0,1.0,-240
11392,2020-10-13,181.346.000230,У,59_01757,2.0,2021-06-10,0.0,1.0,-240
11393,2020-10-13,181.346.000230,У,59_01757,2.0,2021-06-10,0.0,1.0,-240
11394,2020-10-13,181.346.000230,У,59_01757,2.0,2021-06-10,0.0,1.0,-240
11395,2020-10-13,161.346.000099,У,59_01757,1.0,2021-06-10,0.0,1.0,-240
11396,2020-10-13,161.346.000099,У,59_01757,1.0,2021-06-10,0.0,1.0,-240
11397,2020-10-13,161.346.000099,У,59_01757,1.0,2021-06-10,0.0,1.0,-240
11398,2020-10-13,243.179.000078,У,59_01757,50.0,2021-06-10,0.0,1.0,-240
11399,2020-10-13,243.179.000078,У,59_01757,50.0,2021-06-10,0.0,1.0,-240
11400,2020-10-13,243.179.000078,У,59_01757,50.0,2021-06-10,0.0,1.0,-240
11401,2020-10-13,145.346.000338,У,59_01757,3.0,2021-06-10,0.0,1.0,-240
11402,2020-10-13,145.346.000338,У,59_01757,3.0,2021-06-10,0.0,1.0,-240
11403,2020-10-13,145.346.000338,У,59_01757,3.0,2021-06-10,0.0,1.0,-240
11404,2020-10-13,238.346.000507,У,59_01757,18.0,2021-06-10,0.0,1.0,-240
11405,2020-10-13,238.346.000507,У,59_01757,18.0,2021-06-10,0.0,1.0,-240
11406,2020-10-13,238.346.000507,У,59_01757,18.0,2021-06-10,0.0,1.0,-240
11407,2020-10-13,181.346.000357,У,59_01757,2.0,2021-06-10,0.0,1.0,-240
11408,2020-10-13,181.346.000357,У,59_01757,2.0,2021-06-10,0.0,1.0,-240
11409,2020-10-13,181.346.000357,У,59_01757,2.0,2021-06-10,0.0,1.0,-240
11410,2020-10-13,157.346.000097,У,59_01757,1.0,2021-06-10,0.0,1.0,-240
11411,2020-10-13,157.346.000097,У,59_01757,1.0,2021-06-10,0.0,1.0,-240
11412,2020-10-13,157.346.000097,У,59_01757,1.0,2021-06-10,0.0,1.0,-240
11413,2020-10-13,215.346.000422,У,59_01757,6.0,2021-06-10,0.0,1.0,-240
11414,2020-10-13,215.346.000422,У,59_01757,6.0,2021-06-10,0.0,1.0,-240
11415,2020-10-13,215.346.000422,У,59_01757,6.0,2021-06-10,0.0,1.0,-240
11416,2020-10-13,248.020.000065,У,59_01757,240.0,2021-06-10,0.0,1.0,-240
11417,2020-10-13,248.020.000065,У,59_01757,240.0,2021-06-10,0.0,1.0,-240
11418,2020-10-13,248.020.000065,У,59_01757,240.0,2021-06-10,0.0,1.0,-240
11419,2020-10-13,244.346.000551,У,59_01757,6.0,2021-06-10,0.0,1.0,-240
11420,2020-10-13,244.346.000551,У,59_01757,6.0,2021-06-10,0.0,1.0,-240
11421,2020-10-13,244.346.000551,У,59_01757,6.0,2021-06-10,0.0,1.0,-240
11422,2020-10-13,212.346.002604,У,59_01757,90.0,2021-06-10,0.0,1.0,-240
11423,2020-10-13,212.346.002604,У,59_01757,90.0,2021-06-10,0.0,1.0,-240
11424,2020-10-13,212.346.002604,У,59_01757,90.0,2021-06-10,0.0,1.0,-240
11425,2020-10-13,144.020.000849,У,59_01757,1.0,2021-06-10,0.0,1.0,-240
11426,2020-10-13,144.020.000849,У,59_01757,1.0,2021-06-10,0.0,1.0,-240
11427,2020-10-13,144.020.000849,У,59_01757,1.0,2021-06-10,0.0,1.0,-240
11428,2020-10-13,238.346.000632,У,59_01757,40.0,2021-06-10,0.0,1.0,-240
11429,2020-10-13,238.346.000632,У,59_01757,40.0,2021-06-10,0.0,1.0,-240
11430,2020-10-13,238.346.000632,У,59_01757,40.0,2021-06-10,0.0,1.0,-240
11431,2020-10-13,764.889.000112,У,59_01757,2.0,2021-06-10,0.0,1.0,-240
11432,2020-10-13,764.889.000112,У,59_01757,2.0,2021-06-10,0.0,1.0,-240
11433,2020-10-13,764.889.000112,У,59_01757,2.0,2021-06-10,0.0,1.0,-240
11434,2020-10-13,151.346.001421,У,59_01757,4.0,2021-06-10,0.0,1.0,-240
11435,2020-10-13,151.346.001421,У,59_01757,4.0,2021-06-10,0.0,1.0,-240
11436,2020-10-13,151.346.001421,У,59_01757,4.0,2021-06-10,0.0,1.0,-240
11437,2020-10-13,145.022.000072,СЗ,78_1638,3.0,2021-12-18,0.0,1.0,-431
11438,2020-10-13,144.022.000717,СЗ,78_1638,1.0,2021-12-18,0.0,1.0,-431
11439,2020-10-13,144.022.000716,СЗ,78_1638,1.0,2021-12-18,0.0,1.0,-431
11440,2020-10-13,144.022.000709,СЗ,78_1638,1.0,2021-12-18,0.0,1.0,-431
11441,2020-10-13,238.022.000022,СЗ,78_1638,12.0,2021-12-18,0.0,1.0,-431
11442,2020-10-13,144.022.000730,СЗ,78_1638,1.0,2021-12-18,0.0,1.0,-431
11443,2020-10-13,216.346.001836,СЗ,78_1638,1.0,2021-12-18,0.0,1.0,-431
11444,2020-10-13,238.022.000037,СЗ,78_1638,15.0,2021-12-18,0.0,1.0,-431
11445,2020-10-13,243.022.000206,СЗ,78_1638,6.0,2021-12-18,0.0,1.0,-431
11446,2020-10-13,216.346.001835,СЗ,78_1638,6.0,2021-12-18,0.0,1.0,-431
11447,2020-10-13,211.346.000106,СЗ,78_1638,6.0,2021-12-18,0.0,1.0,-431
11448,2020-10-13,216.346.001838,СЗ,78_1638,24.0,2021-12-18,0.0,1.0,-431
11449,2020-10-13,144.022.000551,СЗ,78_1638,3.0,2021-12-18,0.0,1.0,-431
11450,2020-10-13,144.022.000613,СЗ,78_1638,3.0,2021-12-18,0.0,1.0,-431
11451,2020-10-13,248.346.000160,СЗ,78_1638,26.0,2021-12-18,0.0,1.0,-431
11452,2020-10-13,244.022.000008,СЗ,78_1638,6.0,2021-12-18,0.0,1.0,-431
11453,2020-10-13,144.022.000660,СЗ,78_1638,1.0,2021-12-18,0.0,1.0,-431
11454,2020-10-13,144.022.000725,СЗ,78_1638,12.0,2021-12-18,0.0,1.0,-431
11455,2020-10-13,144.022.000661,СЗ,78_1638,1.0,2021-12-18,0.0,1.0,-431
11456,2020-10-13,144.022.000667,СЗ,78_1638,1.0,2021-12-18,0.0,1.0,-431
11457,2020-10-13,216.346.001843,СЗ,78_1638,3.0,2021-12-18,0.0,1.0,-431
11458,2020-10-13,244.022.000013,СЗ,78_1638,2.0,2021-12-18,0.0,1.0,-431
11459,2020-10-13,144.022.000724,СЗ,78_1638,20.0,2021-12-18,0.0,1.0,-431
11460,2020-10-13,248.346.000191,СЗ,78_1638,450.0,2021-12-18,0.0,1.0,-431
11461,2020-10-13,216.346.001839,СЗ,78_1638,250.0,2021-12-18,0.0,1.0,-431
11462,2020-10-13,144.022.000662,СЗ,78_1638,1.0,2021-12-18,0.0,1.0,-431
11463,2020-10-14,216.346.001835,СЗ,11_0450,1.0,2021-04-02,1.0,0.0,-170
11464,2020-10-14,144.022.000694,СЗ,11_0450,1.0,2021-04-02,1.0,0.0,-170
11465,2020-10-14,144.022.000716,СЗ,11_0450,1.0,2021-04-02,1.0,0.0,-170
11466,2020-10-14,144.022.000717,СЗ,11_0450,1.0,2021-04-02,1.0,0.0,-170
11467,2020-10-14,248.346.000160,СЗ,11_0450,27.0,2021-04-02,1.0,0.0,-170
11468,2020-10-14,248.346.000191,СЗ,11_0450,50.0,2021-04-02,1.0,0.0,-170
11469,2020-10-14,144.022.000709,СЗ,11_0450,1.0,2021-04-02,1.0,0.0,-170
11470,2020-10-14,238.022.000020,СЗ,11_0450,1.0,2021-04-02,1.0,0.0,-170
11471,2020-10-14,144.022.000660,СЗ,11_0450,1.0,2021-04-02,1.0,0.0,-170
11472,2020-10-14,216.346.001842,СЗ,11_0450,45.0,2021-04-02,1.0,0.0,-170
11473,2020-10-14,144.022.000727,СЗ,11_0450,1.0,2021-04-02,1.0,0.0,-170
11474,2020-10-14,244.022.000021,СЗ,11_0450,1.0,2021-04-02,1.0,0.0,-170
11475,2020-10-14,249.022.000543,СЗ,11_0450,1.0,2021-04-02,1.0,0.0,-170
11476,2020-10-14,244.022.000013,СЗ,11_0450,2.0,2021-04-02,1.0,0.0,-170
11477,2020-10-14,216.346.001838,СЗ,11_0450,4.0,2021-04-02,1.0,0.0,-170
11478,2020-10-14,144.022.000661,СЗ,11_0450,1.0,2021-04-02,1.0,0.0,-170
11479,2020-10-14,144.022.000613,СЗ,11_0450,1.0,2021-04-02,1.0,0.0,-170
11480,2020-10-14,238.022.000037,СЗ,11_0450,25.0,2021-04-02,1.0,0.0,-170
11481,2020-10-14,244.022.000017,СЗ,11_0450,1.0,2021-04-02,1.0,0.0,-170
11482,2020-10-14,144.022.000725,СЗ,11_0450,2.0,2021-04-02,1.0,0.0,-170
11483,2020-10-14,216.346.001839,СЗ,11_0450,250.0,2021-04-02,1.0,0.0,-170
11484,2020-10-14,238.022.000025,СЗ,11_0450,1.0,2021-04-02,1.0,0.0,-170
11485,2020-10-14,238.022.000021,СЗ,11_0450,1.0,2021-04-02,1.0,0.0,-170
11486,2020-10-14,216.346.001843,СЗ,11_0450,3.0,2021-04-02,1.0,0.0,-170
11487,2020-10-14,216.346.001836,СЗ,11_0450,1.0,2021-04-02,1.0,0.0,-170
11488,2020-10-14,144.022.000724,СЗ,11_0450,25.0,2021-04-02,1.0,0.0,-170
11489,2020-10-14,144.022.000662,СЗ,11_0450,1.0,2021-04-02,1.0,0.0,-170
11490,2020-10-14,144.022.000712,СЗ,78_06483,3.0,2021-04-15,0.0,1.0,-183
11491,2020-10-14,144.022.000712,СЗ,78_06483,3.0,2021-12-02,0.0,1.0,-414
11492,2020-10-14,144.022.000711,СЗ,78_06483,3.0,2021-04-15,0.0,1.0,-183
11493,2020-10-14,144.022.000711,СЗ,78_06483,3.0,2021-12-02,0.0,1.0,-414
11494,2020-10-14,144.022.000662,СЗ,78_06483,1.0,2021-04-15,0.0,1.0,-183
11495,2020-10-14,144.022.000662,СЗ,78_06483,1.0,2021-12-02,0.0,1.0,-414
11496,2020-10-14,248.346.000160,СЗ,78_06483,11.0,2021-04-15,0.0,1.0,-183
11497,2020-10-14,248.346.000160,СЗ,78_06483,11.0,2021-12-02,0.0,1.0,-414
11498,2020-10-14,144.022.000667,СЗ,78_06483,1.0,2021-04-15,0.0,1.0,-183
11499,2020-10-14,144.022.000667,СЗ,78_06483,1.0,2021-12-02,0.0,1.0,-414
11500,2020-10-14,244.022.000013,СЗ,78_06483,2.0,2021-04-15,0.0,1.0,-183
11501,2020-10-14,244.022.000013,СЗ,78_06483,2.0,2021-12-02,0.0,1.0,-414
11502,2020-10-14,144.022.000661,СЗ,78_06483,1.0,2021-04-15,0.0,1.0,-183
11503,2020-10-14,144.022.000661,СЗ,78_06483,1.0,2021-12-02,0.0,1.0,-414
11504,2020-10-14,144.022.000673,СЗ,78_06483,3.0,2021-04-15,0.0,1.0,-183
11505,2020-10-14,144.022.000673,СЗ,78_06483,3.0,2021-12-02,0.0,1.0,-414
11506,2020-10-14,144.022.000660,СЗ,78_06483,1.0,2021-04-15,0.0,1.0,-183
11507,2020-10-14,144.022.000660,СЗ,78_06483,1.0,2021-12-02,0.0,1.0,-414
11508,2020-10-14,216.346.001835,СЗ,78_06483,3.0,2021-04-15,0.0,1.0,-183
11509,2020-10-14,216.346.001835,СЗ,78_06483,3.0,2021-12-02,0.0,1.0,-414
11510,2020-10-14,243.022.000205,СЗ,78_06483,3.0,2021-04-15,0.0,1.0,-183
11511,2020-10-14,243.022.000205,СЗ,78_06483,3.0,2021-12-02,0.0,1.0,-414
11512,2020-10-14,216.346.001838,СЗ,78_06483,24.0,2021-04-15,0.0,1.0,-183
11513,2020-10-14,216.346.001838,СЗ,78_06483,24.0,2021-12-02,0.0,1.0,-414
11514,2020-10-14,216.346.001843,СЗ,78_06483,3.0,2021-04-15,0.0,1.0,-183
11515,2020-10-14,216.346.001843,СЗ,78_06483,3.0,2021-12-02,0.0,1.0,-414
11516,2020-10-14,243.022.000206,СЗ,78_06483,3.0,2021-04-15,0.0,1.0,-183
11517,2020-10-14,243.022.000206,СЗ,78_06483,3.0,2021-12-02,0.0,1.0,-414
11518,2020-10-14,216.346.001836,СЗ,78_06483,1.0,2021-04-15,0.0,1.0,-183
11519,2020-10-14,216.346.001836,СЗ,78_06483,1.0,2021-12-02,0.0,1.0,-414
11520,2020-10-14,238.022.000029,СЗ,78_06483,12.0,2021-04-15,0.0,1.0,-183
11521,2020-10-14,238.022.000029,СЗ,78_06483,12.0,2021-12-02,0.0,1.0,-414
11522,2020-10-14,144.022.000726,СЗ,78_06483,6.0,2021-04-15,0.0,1.0,-183
11523,2020-10-14,144.022.000726,СЗ,78_06483,6.0,2021-12-02,0.0,1.0,-414
11524,2020-10-14,144.022.000709,СЗ,78_06483,1.0,2021-04-15,0.0,1.0,-183
11525,2020-10-14,144.022.000709,СЗ,78_06483,1.0,2021-12-02,0.0,1.0,-414
11526,2020-10-14,144.022.000728,СЗ,78_06483,1.0,2021-04-15,0.0,1.0,-183
11527,2020-10-14,144.022.000728,СЗ,78_06483,1.0,2021-12-02,0.0,1.0,-414
11528,2020-10-14,145.022.000033,СЗ,78_06483,3.0,2021-04-15,0.0,1.0,-183
11529,2020-10-14,145.022.000033,СЗ,78_06483,3.0,2021-12-02,0.0,1.0,-414
11530,2020-11-11,248.346.000191,СЗ,78_06483,90.0,2021-04-15,0.0,1.0,-155
11531,2020-11-11,248.346.000191,СЗ,78_06483,90.0,2021-12-02,0.0,1.0,-386
11532,2021-04-09,144.022.000771,СЗ,78_06483,1.0,2021-04-15,0.0,1.0,-6
